197.125	27673.8	167.08	505
189.856	28057.2	165.954	506
193.075	28355.7	161.197	507
191.548	28547.7	156.523	508
202.157	28747.1	170.562	509
209.292	28877.6	169.132	510
208.292	28993.4	171.593	511
200.141	29083.9	181.069	512
202.278	29120.9	176.822	513
197.501	29174.4	180.668	514
201.987	29200.8	190.342	515
194.092	29224.3	188.953	516
189.268	29286.9	192.59	517
189.599	29298	203.812	518
185.913	29246.8	201.054	519
179.421	29178.3	204.938	520
183.59	29108.3	204.085	521
187.078	29009.4	194.647	522
198.453	28917.5	192.159	523
193.671	28783.6	180.095	524
190.673	28670.5	172.29	525
192.715	28546.6	173.44	526
193.065	28452.1	175.835	527
188.399	28258.9	173.354	528
180.049	28150.3	177.948	529
171.748	27952.4	187.327	530
172.699	27749.7	192.153	531
175.483	27557.5	186.371	532
178.3	27365.6	193.02	533
184.588	27110.7	188.146	534
184.457	26907	202.254	535
179.147	26660.9	206.517	536
178.18	26415.4	200.484	537
177.337	26201.4	198.927	538
179.609	25940.6	201.399	539
178.513	25711.2	196.223	540
168.612	25491.6	198.426	541
160.647	25300.9	192.193	542
165.647	25084.2	178.102	543
172.491	24893	176.886	544
174.338	24679	182.379	545
163.013	24475.8	182.959	546
158.102	24239.6	180.14	547
167.681	24010.5	174.811	548
169.849	23789.6	172.432	549
168.117	23557.8	186.465	550
157.154	23310.6	185.941	551
157.05	23053	179.582	552
163.001	22796.7	172.754	553
161.782	22555.2	178.323	554
158.314	22294.6	184.875	555
167.787	22015.1	180.87	556
171.062	21754.6	183.648	557
173.887	21519.4	186.599	558
176.239	21239.6	191.027	559
168.382	20938.4	195.33	560
173.449	20630.5	192.648	561
169.206	20319	194.838	562
165.337	19992.2	197.478	563
165.616	19621	195.435	564
169.527	19220.7	183.629	565
163.95	18850.2	180.406	566
171.482	18482.4	181.072	567
169.354	18080.5	181.568	568
167.753	17674.7	174.069	569
166.222	17256.6	171.5	570
160.704	16823.8	165.441	571
157.882	16401.8	173.791	572
158.022	15994.1	179.245	573
163.499	15595.1	166.829	574
166.993	15220.5	167.557	575
165.858	14852.4	156.998	576
167.34	14467.2	167.074	577
175.726	14102.1	165.75	578
182.587	13736.1	163.06	579
185.106	13360.9	170.509	580
185.681	12971.5	171.876	581
182.36	12590.4	175.329	582
182.941	12236.2	180.324	583
178.586	11901.7	179.308	584
166.372	11558	186.486	585
157.34	11245.3	180.032	586
150.7	10936.4	168.901	587
146.453	10624	173.09	588
154.825	10348.4	171.215	589
156.091	10073.4	162.981	590
156.883	9816.24	154.566	591
164.265	9578.19	151.352	592
169.302	9313.77	164.999	593
171.468	9079.04	166.403	594
171.284	8861.03	172.438	595
166.578	8628.43	164.361	596
168.998	8405.48	176.276	597
169.858	8195.57	179.535	598
174.12	7986.02	185.967	599
172.636	7781.49	176.71	600
171.53	7574.98	183.199	601
167.471	7365.44	178.237	602
168.158	7166.03	172.635	603
164.464	6965.96	161.752	604
159.509	6765.26	168.054	605
148.455	6581.86	162.309	606
152.461	6401.53	158.442	607
155.08	6223.3	154.835	608
148.995	6033.19	158.455	609
143.315	5862.01	164.961	610
142.614	5697.44	174.786	611
152.22	5542.75	164.84	612
152.687	5386.63	157.695	613
142.679	5224.12	168.214	614
147.694	5082.94	170.016	615
148.636	4940.12	161.295	616
162.63	4799.34	155.664	617
156.361	4642.53	157.943	618
156.666	4506.37	165.908	619
165.785	4361.89	172.044	620
171.72	4236.12	159.801	621
161.702	4092.41	153.068	622
157.432	3971.63	162.629	623
152.317	3840.57	167.088	624
150.685	3722.52	182.313	625
149.222	3589.37	176.101	626
144.855	3466.36	171.106	627
141.792	3356.95	169.936	628
149.132	3248.6	176.097	629
151.333	3128.88	176.432	630
152.107	3024.78	167.455	631
158.691	2920.14	152.998	632
161.489	2813.74	158.566	633
167.877	2722.47	158.083	634
174.22	2618.18	166.087	635
167.954	2525.48	173.852	636
162.821	2438.67	176.417	637
160.88	2357.09	182.295	638
158.947	2271.42	186.493	639
155.365	2197.18	183.497	640
153.183	2115.27	193.582	641
156.042	2043.86	184.122	642
158.368	1974.26	177.607	643
159.059	1911.05	175.697	644
157.725	1847.73	179.225	645
160.608	1782.66	183.02	646
155.998	1728.37	174.467	647
149.984	1677.01	170.8	648
154.138	1630.76	168.82	649
165.234	1567.94	169.634	650
165.944	1507.66	164.669	651
162.229	1459.14	155.874	652
157.351	1420.31	147.154	653
151.796	1365.5	156.794	654
154.184	1334.54	156.796	655
154.277	1291.17	163.108	656
151.937	1255.12	165.63	657
160.889	1216.09	165.399	658
162.628	1172.54	166.583	659
174.554	1128.53	174.984	660
180.569	1084.51	171.467	661
185.95	1039.18	174.192	662
179.624	1005.3	181.099	663
181.475	988.526	183.869	664
176.631	972.619	182.383	665
173.529	949.271	188.012	666
169.989	923.501	188.795	667
162.715	906.198	188.155	668
160.338	886.679	167.948	669
153.758	858.059	160.961	670
157.314	819.955	160.319	671
157.475	792.341	158.927	672
159.491	775.602	150.066	673
163.96	753.479	144.264	674
168.379	731.468	144.639	675
167.265	724.278	146.965	676
172.014	712.508	149.579	677
179.464	694.492	141.798	678
178.914	664.794	143.994	679
168.723	647.147	151.921	680
165.521	628.705	152.952	681
165.42	608.261	159.021	682
155.525	591.435	167.114	683
153.289	570.882	171.727	684
147.861	554.738	180.31	685
149.459	549.156	188.376	686
153.555	535.676	174.479	687
153.763	520.557	170.531	688
157.047	502.061	162.457	689
154.073	485.924	159.904	690
151.332	473.807	156.956	691
152.729	469.331	156.571	692
156.665	449.356	159.011	693
158.099	433.67	162.314	694
159.137	425.874	169.792	695
152.19	414.302	167.331	696
160.489	400.369	168.305	697
159.809	387.007	167.471	698
150.403	375.471	169.676	699
