0	0	0	300
0	0	0	301
0	0	0	302
0	0	0	303
0	0	0	304
0	0	0	305
0	0	0	306
0	0	0	307
0	0	0	308
0	0	0	309
0	0	0	310
0	0	0	311
0	0	0	312
0	0	0	313
0	0	0	314
0	0	0	315
0	0	0	316
0	0	0	317
0	0	0	318
0	0	0	319
0	0	0	320
0	0	0	321
0	0	0	322
0	0	0	323
0	0	0	324
0	0	0	325
0	0	0	326
0	0	0	327
0	0	0	328
0	0	0	329
0	0	0	330
0	0	0	331
0	0	0	332
0	0	0	333
0	0	0	334
0	0	0	335
0	0	0	336
0	0	0	337
0	0	0	338
80.8137	74.8536	-56.5503	339
26.791	15.3529	-27.5146	340
-53.1605	-76.4321	-52.8246	341
-125.752	-56.6349	-11.5348	342
-55.6879	-42.8543	-56.9478	343
-60.5078	-54.5849	-59.4994	344
-48.0744	-42.1529	-57.4332	345
-23.2786	-25.2548	-49.1674	346
5.03164	-4.58318	-32.2067	347
28.3502	24.2899	-11.5642	348
48.9688	38.2327	16.091	349
76.0671	59.2598	42.7932	350
99.5072	81.8121	68.7531	351
120.456	99.9699	90.8108	352
127.451	112.755	100.154	353
132.185	122.997	106.739	354
138.423	121.129	118.108	355
144.459	126.096	116.705	356
150.539	127.173	117.885	357
145.168	126.951	113.151	358
141.996	128.971	110.133	359
136.917	124.608	111.675	360
135.897	123.761	108.708	361
137.789	123.032	111.577	362
130.111	120.631	118.08	363
128.331	114.54	112.455	364
130.248	117.69	120.591	365
127.163	115.362	120.822	366
124.801	109.078	112.151	367
121.64	112.065	110.501	368
118.338	114.172	102.806	369
116.95	112.913	93.847	370
124.281	116.845	93.2697	371
119.396	114.207	89.6724	372
114.98	112.448	95.2453	373
120.209	111.937	111.028	374
120.302	112.087	120.368	375
121.047	109.647	147.56	376
128.601	105.895	174.577	377
130.562	107.792	204.659	378
127.095	105.506	276.519	379
142.936	107.505	411.945	380
143.982	112.208	670.253	381
142.049	119.469	1123.23	382
149.266	112.699	1804.32	383
142.99	108.346	2754.74	384
140.373	104.54	3963.57	385
152.9	101.329	5384.58	386
152.556	95.6073	6854.2	387
149.726	98.5343	8294.74	388
149.027	101.003	9569.76	389
149.105	108.095	10559.7	390
157.924	119.374	11144	391
163.158	126.299	11339.3	392
155.883	123.361	11125.5	393
160.067	119.906	10643	394
170.604	120.566	9905.88	395
182.766	112.241	8971.68	396
181.839	111.347	7976.53	397
179.023	113.13	6990.57	398
180.486	110.106	6026.07	399
181.605	124.866	5106.62	400
175.858	134.421	4276.6	401
169.268	141.928	3534.36	402
158.73	145.674	2926.03	403
165.92	147.969	2369.45	404
172.233	147.914	1909.66	405
178.878	147.907	1545.28	406
188.09	142.511	1247.18	407
194.318	142.6	989.04	408
196.627	138.45	789.205	409
207.406	138.576	626.511	410
212.27	138.455	505.249	411
221.157	142.474	400.461	412
228.259	145.703	315.417	413
232.784	145.818	260.789	414
256.176	151.731	225.773	415
278.321	147.604	202.327	416
310.892	155.353	181.654	417
341.461	168.251	161.968	418
391.94	167.024	163.627	419
461.783	168.01	151.864	420
543.829	172.544	148.395	421
645.099	177.64	142.801	422
773.206	182.985	137.323	423
931.841	179.606	126.667	424
1124.98	176.056	121.987	425
1368.41	169.006	109.291	426
1646.09	167.491	117.348	427
1986.21	174.512	114.549	428
2397.96	167.644	108.035	429
2896.28	166.677	112.389	430
3498.33	166.986	114.071	431
4203.36	177.811	116.903	432
5031.33	199.016	118.548	433
6014.89	210.544	121.982	434
7167.57	206.41	123.782	435
8543.96	208.529	119.992	436
10131.7	221.536	126.926	437
11979.3	226.968	130.389	438
14246.2	231.61	128.756	439
16851.6	226.848	128.233	440
19927	233.711	121.318	441
23373.1	238.592	113.02	442
27337.6	243.598	118.921	443
31742.8	237.757	110.973	444
36716.6	243.178	110.398	445
42125.7	235.528	108.314	446
48146.2	234.61	117.384	447
54204.9	232.594	119.232	448
60269.7	229.086	127.473	449
65584.7	231.509	137.732	450
70141.6	232.754	137.077	451
73720.3	233.317	132.511	452
76351	238.947	128.331	453
77875.2	238.891	117.409	454
78583.5	228.414	112.955	455
78383.8	237.716	104.213	456
77141.5	241.27	91.4765	457
74969.2	248.772	88.2225	458
71927.6	257.132	91.0899	459
68399.1	262.561	104.025	460
64073.6	274.43	111.262	461
59221.6	293.933	107.122	462
54022.5	317.317	104.32	463
49494.9	339.256	103.836	464
45478	360.373	98.3016	465
41965.7	389.518	103.807	466
38646.5	428.23	98.9683	467
35722.3	481.786	99.725	468
33016.3	543.06	100.934	469
30644.6	615.453	100.61	470
28156.3	705.2	95.5124	471
25767.8	820.341	96.6907	472
23440	969.555	92.8757	473
21135.5	1146.17	90.4293	474
19023.2	1373.86	91.7488	475
17003.9	1646.8	99.8507	476
15056	1993.69	105.68	477
13287.1	2406.35	116.223	478
11681.3	2912.91	113.494	479
10260.7	3505.15	111.52	480
8992.12	4225.21	116.412	481
7822.5	5076.52	123.038	482
6758.13	6071.69	119.216	483
5797.14	7216.84	111.09	484
4937.12	8523.27	109.73	485
4173.88	9983.34	106.809	486
3476.9	11626.4	106.426	487
2844.1	13412.6	106.227	488
2308.21	15301	92.6984	489
1835.13	17279.7	93.8446	490
1438.21	19283.2	107.441	491
1103.4	21266.9	117.615	492
846.14	23208.5	126.127	493
655.039	25025.8	132.425	494
521.82	26757.8	125.22	495
413.176	28366.6	134.216	496
345.504	29819.6	132.346	497
290.618	31182	127.453	498
254.384	32417.4	117.702	499
229.602	33542.3	114.377	500
219.08	34649.8	115.248	501
213.149	35584.2	117.843	502
202.047	36435	111.82	503
192.306	37235.7	111.132	504
184.842	37924.1	110.752	505
186.531	38496.3	106.03	506
181.359	39005.2	103.321	507
176.492	39414.4	105.727	508
165.255	39802.9	103.819	509
174.491	40120.5	111.37	510
167.432	40393.5	109.835	511
170.591	40646.1	105.879	512
166.505	40914.5	108.43	513
164.997	41168.8	117.591	514
161.519	41393.3	112.348	515
163.283	41596	118.285	516
155.708	41732.8	113.337	517
165.529	41812.8	110.947	518
164.153	41893.8	110.906	519
171.507	41902.8	106.63	520
161.174	41921.5	100.314	521
163.558	41874.3	99.4731	522
171.394	41820.8	96.8889	523
177.098	41726.2	99.0882	524
171.77	41642.6	102.71	525
167.984	41435.5	100.244	526
169.709	41216	105.632	527
179.403	40953.9	105.252	528
171.077	40679.7	104.974	529
163.566	40370.3	106.322	530
168.745	40014.2	101.319	531
167.193	39706.2	101.584	532
167.178	39374.8	114.995	533
165.702	39069.8	113.834	534
161.972	38654.1	121.761	535
168.518	38284.9	117.615	536
175.193	37895.6	110.896	537
165.975	37622.1	110.103	538
160.463	37279.3	110.969	539
161.792	36986.8	106.2	540
160.553	36713.9	103.295	541
166.517	36500.1	94.2523	542
162.77	36248.4	99.8432	543
158.836	36004	98.048	544
158.864	35730.4	105.47	545
161.97	35456.5	108.373	546
157.874	35203.6	102.238	547
155.95	34905.4	110.951	548
158.48	34611.6	121.673	549
165.128	34331.5	118.734	550
156.678	34063.9	121.526	551
155.065	33779.5	118.152	552
161.165	33504.9	112.441	553
165.333	33177.3	115.231	554
163.989	32925.6	110.348	555
151.14	32621.2	107.91	556
142.727	32274.1	112.808	557
148.668	31909.9	116.711	558
141.737	31507.1	115.935	559
137.946	31087.6	122.952	560
126.178	30672.8	120.932	561
130.046	30180.1	118.252	562
134.068	29674.4	119.575	563
132.66	29148.1	118.045	564
135.712	28630.5	113.235	565
144.597	28095	114.098	566
143.508	27576.5	111.358	567
151.716	26986.9	113.874	568
148.252	26449.9	109.929	569
145.687	25951.9	108.435	570
147.835	25453.6	102.924	571
145.629	24934.3	107.088	572
138.737	24440.7	106.655	573
133.126	23869.9	105.897	574
127.042	23413.4	102.658	575
128.899	22902.7	103.12	576
131.008	22353.2	99.7281	577
128.287	21781.6	103.656	578
131.796	21209	95.5694	579
138.279	20627.8	92.7135	580
143.218	20092.3	91.5617	581
141.449	19522.6	90.6462	582
142.3	18966.7	94.0067	583
138.98	18421.3	87.1112	584
142.273	17922.8	86.1849	585
130.414	17464.7	93.34	586
129.617	16968.1	93.608	587
117.48	16501	99.3334	588
119.354	16063.7	98.2335	589
105.973	15652.3	92.0017	590
114.553	15223.6	97.5214	591
109.636	14815.5	97.4019	592
121.132	14415	102.493	593
111.377	14061.4	102.772	594
116.422	13686.6	107.563	595
112.968	13325.8	110.571	596
120.123	12972.7	111.985	597
122.516	12626.1	109.64	598
122.617	12279.3	116.956	599
115.268	11947.2	110.717	600
117.64	11605.4	110.46	601
124.66	11316.1	112.416	602
127.157	10993.6	119.284	603
128.061	10687.2	124.383	604
127.053	10401.2	118.811	605
121.28	10120.2	117.545	606
120.663	9867.02	124.871	607
121.69	9627.98	124.5	608
118.86	9353.58	121.242	609
122.466	9107.83	115.848	610
118.001	8864.7	120.704	611
119.677	8628.18	126.306	612
125.969	8396.41	120.902	613
124.936	8132.24	117.747	614
128.787	7866.44	116.131	615
124.179	7646.71	115.887	616
121.325	7404.32	117.539	617
132.24	7169.54	115.527	618
128.166	6923.33	121.498	619
