0, 0, 255
2827, 2570, 511
5654, 5140, 767
8481, 7710, 1023
11308, 10280, 1279
14135, 12850, 1535
14906, 13878, 1791
15677, 14906, 2047
16448, 15934, 2303
17219, 16962, 2559
17990, 17990, 2815
18504, 18504, 3071
19018, 19018, 3327
19532, 19532, 3583
20046, 20046, 3839
20560, 20560, 4095
21074, 21074, 4351
21588, 21588, 4607
22102, 22102, 4863
22616, 22616, 5119
23130, 23130, 5375
23387, 23387, 5631
23644, 23644, 5887
23901, 23901, 6143
24158, 24158, 6399
24415, 24415, 6655
24672, 24672, 6911
24929, 24929, 7167
25186, 25186, 7423
25443, 25443, 7679
25700, 25700, 7935
26214, 26214, 8191
26728, 26728, 8447
27242, 27242, 8703
27756, 27756, 8959
28270, 28270, 9215
28527, 28527, 9471
28784, 28784, 9727
29041, 29041, 9983
29298, 29298, 10239
29555, 29555, 10495
29812, 29555, 10751
30069, 29555, 11007
30326, 29555, 11263
30583, 29555, 11519
30840, 29555, 11775
30840, 29812, 12031
30840, 30069, 12287
30840, 30326, 12543
30840, 30583, 12799
30840, 30840, 13055
31097, 31097, 13311
31354, 31354, 13567
31611, 31611, 13823
31868, 31868, 14079
32125, 32125, 14335
32382, 32382, 14591
32639, 32639, 14847
32896, 32896, 15103
33153, 33153, 15359
33410, 33410, 15615
33667, 33667, 15871
33924, 33924, 16127
34181, 34181, 16383
34438, 34438, 16639
34695, 34695, 16895
34695, 34695, 17151
34695, 34695, 17407
34695, 34695, 17663
34695, 34695, 17919
34695, 34695, 18175
34952, 34952, 18431
35209, 35209, 18687
35466, 35466, 18943
35723, 35723, 19199
35980, 35980, 19455
36237, 36237, 19711
36494, 36494, 19967
36751, 36751, 20223
37008, 37008, 20479
37265, 37265, 20735
37265, 37265, 20991
37265, 37265, 21247
37265, 37265, 21503
37265, 37265, 21759
37265, 37265, 22015
37522, 37522, 22271
37779, 37779, 22527
38036, 38036, 22783
38293, 38293, 23039
38550, 38550, 23295
38550, 38550, 23551
38550, 38550, 23807
38550, 38550, 24063
38550, 38550, 24319
38550, 38550, 24575
38807, 38807, 24831
39064, 39064, 25087
39321, 39321, 25343
39578, 39578, 25599
39835, 39835, 25855
39835, 39835, 26111
39835, 39835, 26367
39835, 39835, 26623
39835, 39835, 26879
39835, 39835, 27135
40092, 40092, 27391
40349, 40349, 27647
40606, 40606, 27903
40863, 40863, 28159
41120, 41120, 28415
41120, 41120, 28671
41120, 41120, 28927
41120, 41120, 29183
41120, 41120, 29439
41120, 41120, 29695
41377, 41377, 29951
41634, 41634, 30207
41891, 41891, 30463
42148, 42148, 30719
42405, 42405, 30975
42405, 42405, 31231
42405, 42405, 31487
42405, 42405, 31743
42405, 42405, 31999
42405, 42405, 32255
42662, 42662, 32511
42919, 42919, 32767
43176, 43176, 33023
43433, 43433, 33279
43690, 43690, 33535
43690, 43690, 33791
43690, 43690, 34047
43690, 43690, 34303
43690, 43690, 34559
43690, 43690, 34815
43947, 43947, 35071
44204, 44204, 35327
44461, 44461, 35583
44718, 44718, 35839
44975, 44975, 36095
44975, 44975, 36351
44975, 44975, 36607
44975, 44975, 36863
44975, 44975, 37119
44975, 44975, 37375
45232, 45232, 37631
45489, 45489, 37887
45746, 45746, 38143
46003, 46003, 38399
46260, 46260, 38655
46260, 46260, 38911
46260, 46260, 39167
46260, 46260, 39423
46260, 46260, 39679
46260, 46260, 39935
46260, 46260, 40191
46260, 46260, 40447
46260, 46260, 40703
46260, 46260, 40959
46260, 46260, 41215
46517, 46517, 41471
46774, 46774, 41727
47031, 47031, 41983
47288, 47288, 42239
47545, 47545, 42495
47802, 47802, 42751
48059, 48059, 43007
48316, 48316, 43263
48573, 48573, 43519
48830, 48830, 43775
48830, 48830, 44031
48830, 48830, 44287
48830, 48830, 44543
48830, 48830, 44799
48830, 48830, 45055
49087, 49087, 45311
49344, 49344, 45567
49601, 49601, 45823
49858, 49858, 46079
50115, 50115, 46335
50372, 50115, 46591
50629, 50115, 46847
50886, 50115, 47103
51143, 50115, 47359
51400, 50115, 47615
51400, 50372, 47871
51400, 50629, 48127
51400, 50886, 48383
51400, 51143, 48639
51400, 51400, 48895
51657, 51657, 49151
51914, 51914, 49407
52171, 52171, 49663
52428, 52428, 49919
52685, 52685, 50175
52685, 52685, 50431
52685, 52685, 50687
52685, 52685, 50943
52685, 52685, 51199
52685, 52685, 51455
52942, 52942, 51711
53199, 53199, 51967
53456, 53456, 52223
53713, 53713, 52479
53970, 53970, 52735
53970, 54227, 52991
53970, 54484, 53247
53970, 54741, 53503
53970, 54998, 53759
53970, 55255, 54015
54484, 55255, 54271
54998, 55255, 54527
55512, 55255, 54783
56026, 55255, 55039
56540, 55255, 55295
56540, 55512, 55551
56540, 55769, 55807
56540, 56026, 56063
56540, 56283, 56319
56540, 56540, 56575
56540, 56540, 56831
56540, 56540, 57087
56540, 56540, 57343
56540, 56540, 57599
56540, 56540, 57855
56797, 56797, 58111
57054, 57054, 58367
57311, 57311, 58623
57568, 57568, 58879
57825, 57825, 59135
58082, 58082, 59391
58339, 58339, 59647
58596, 58596, 59903
58853, 58853, 60159
59110, 59110, 60415
59367, 59367, 60671
59624, 59624, 60927
59881, 59881, 61183
60138, 60138, 61439
60395, 60395, 61695
60652, 60652, 61951
60909, 60909, 62207
61166, 61166, 62463
61423, 61423, 62719
61680, 61680, 62975
61937, 61680, 63231
62194, 61680, 63487
62451, 61680, 63743
62708, 61680, 63999
62965, 61680, 64255
63222, 62194, 64511
63479, 62708, 64767
63736, 63222, 65023
63993, 63736, 65279
