298,4	5,9855e-06
298,6	5,9033e-06
298,8	5,8223e-06
299,0	5,7424e-06
299,2	5,6636e-06
299,4	5,5859e-06
299,6	5,5093e-06
299,8	5,4594e-06
300,0	5,4245e-06
300,2	5,3898e-06
300,4	5,3553e-06
300,6	5,321e-06
300,8	5,287e-06
301,0	5,2531e-06
301,2	5,2195e-06
301,4	5,1861e-06
301,6	5,1529e-06
301,8	5,1199e-06
302,0	5,0872e-06
302,2	5,0546e-06
302,4	5,0222e-06
302,6	4,9901e-06
302,8	4,9582e-06
303,0	4,9264e-06
303,2	4,8949e-06
303,4	4,8636e-06
303,6	4,8324e-06
303,8	4,9064e-06
304,0	5,2453e-06
304,2	5,6076e-06
304,4	5,9949e-06
304,6	6,409e-06
304,8	6,8517e-06
305,0	7,325e-06
305,2	7,6094e-06
305,4	7,9049e-06
305,6	8,2118e-06
305,8	8,5307e-06
306,0	8,862e-06
306,2	9,2061e-06
306,4	9,5635e-06
306,6	9,9349e-06
306,8	1,012e-05
307,0	1,0201e-05
307,2	1,0283e-05
307,4	1,0365e-05
307,6	1,0447e-05
307,8	1,0531e-05
308,0	1,0615e-05
308,2	1,0699e-05
308,4	1,0785e-05
308,6	1,0871e-05
308,8	1,0957e-05
309,0	1,1045e-05
309,2	1,1133e-05
309,4	1,1222e-05
309,6	1,1311e-05
309,8	1,1401e-05
310,0	1,1492e-05
310,2	1,1584e-05
310,4	1,1677e-05
310,6	1,177e-05
310,8	1,1848e-05
311,0	1,1875e-05
311,2	1,1902e-05
311,4	1,1929e-05
311,6	1,1956e-05
311,8	1,1983e-05
312,0	1,2011e-05
312,2	1,2038e-05
312,4	1,2065e-05
312,6	1,2093e-05
312,8	1,212e-05
313,0	1,2148e-05
313,2	1,2176e-05
313,4	1,2203e-05
313,6	1,2231e-05
313,8	1,2259e-05
314,0	1,2287e-05
314,2	1,2315e-05
314,4	1,2343e-05
314,6	1,2371e-05
314,8	1,2399e-05
315,0	1,2651e-05
315,2	1,2955e-05
315,4	1,3266e-05
315,6	1,3585e-05
315,8	1,3911e-05
316,0	1,4245e-05
316,2	1,4588e-05
316,4	1,4938e-05
316,6	1,5297e-05
316,8	1,5665e-05
317,0	1,6041e-05
317,2	1,6426e-05
317,4	1,6821e-05
317,6	1,7225e-05
317,8	1,7639e-05
318,0	1,8063e-05
318,2	1,8497e-05
318,4	1,8942e-05
318,6	1,9397e-05
318,8	1,9863e-05
319,0	2,3179e-05
319,2	3,2054e-05
319,4	4,4326e-05
319,6	6,1297e-05
319,8	8,4766e-05
320,0	1,1722e-04
320,2	1,1701e-04
320,4	1,168e-04
320,6	1,1659e-04
320,8	1,1638e-04
321,0	1,1617e-04
321,2	1,1596e-04
321,4	1,1575e-04
321,6	1,1554e-04
321,8	1,1533e-04
322,0	1,0477e-04
322,2	9,4651e-05
322,4	8,551e-05
322,6	7,7252e-05
322,8	6,9791e-05
323,0	6,3051e-05
323,2	5,6962e-05
323,4	5,1461e-05
323,6	4,6491e-05
323,8	4,2001e-05
324,0	3,6601e-05
324,2	3,1523e-05
324,4	2,715e-05
324,6	2,3384e-05
324,8	2,014e-05
325,0	1,7346e-05
325,2	1,494e-05
325,4	1,2867e-05
325,6	1,1082e-05
325,8	9,545e-06
326,0	8,7926e-06
326,2	8,5208e-06
326,4	8,2575e-06
326,6	8,0023e-06
326,8	7,755e-06
327,0	7,5153e-06
327,2	7,2831e-06
327,4	7,058e-06
327,6	6,8398e-06
327,8	6,6285e-06
328,0	6,3285e-06
328,2	5,9029e-06
328,4	5,506e-06
328,6	5,1357e-06
328,8	4,7903e-06
329,0	4,4681e-06
329,2	4,1677e-06
329,4	3,8874e-06
329,6	3,6259e-06
329,8	3,3821e-06
330,0	3,1714e-06
330,2	3,1113e-06
330,4	3,0523e-06
330,6	2,9944e-06
330,8	2,9376e-06
331,0	2,8819e-06
331,2	2,8273e-06
331,4	2,7737e-06
331,6	2,7211e-06
331,8	2,6695e-06
332,0	2,8203e-06
332,2	2,9962e-06
332,4	3,1832e-06
332,6	3,3818e-06
332,8	3,5928e-06
333,0	3,817e-06
333,2	4,0552e-06
333,4	4,3082e-06
333,6	4,577e-06
333,8	4,8626e-06
334,0	5,1316e-06
334,2	5,4033e-06
334,4	5,6895e-06
334,6	5,9908e-06
334,8	6,3081e-06
335,0	6,6422e-06
335,2	6,9939e-06
335,4	7,3643e-06
335,6	7,7544e-06
335,8	8,165e-06
336,0	8,6259e-06
336,2	9,1355e-06
336,4	9,6752e-06
336,6	1,0247e-05
336,8	1,0852e-05
337,0	1,1493e-05
337,2	1,2172e-05
337,4	1,2891e-05
337,6	1,3653e-05
337,8	1,4459e-05
338,0	1,5264e-05
338,2	1,603e-05
338,4	1,6836e-05
338,6	1,7682e-05
338,8	1,857e-05
339,0	1,9503e-05
339,2	2,0483e-05
339,4	2,1512e-05
339,6	2,2593e-05
339,8	2,3728e-05
340,0	2,4787e-05
340,2	2,4733e-05
340,4	2,4679e-05
340,6	2,4625e-05
340,8	2,4572e-05
341,0	2,4519e-05
341,2	2,4465e-05
341,4	2,4412e-05
341,6	2,4359e-05
341,8	2,4306e-05
342,0	2,2888e-05
342,2	2,1486e-05
342,4	2,017e-05
342,6	1,8935e-05
342,8	1,7776e-05
343,0	1,6687e-05
343,2	1,5666e-05
343,4	1,4706e-05
343,6	1,3806e-05
343,8	1,296e-05
344,0	1,1855e-05
344,2	1,0759e-05
344,4	9,7653e-06
344,6	8,8631e-06
344,8	8,0442e-06
345,0	7,301e-06
345,2	6,6264e-06
345,4	6,0142e-06
345,6	5,4585e-06
345,8	4,9542e-06
346,0	4,8286e-06
346,2	4,9401e-06
346,4	5,0542e-06
346,6	5,1709e-06
346,8	5,2902e-06
347,0	5,4124e-06
347,2	5,5374e-06
347,4	5,6652e-06
347,6	5,796e-06
347,8	5,9298e-06
348,0	5,8587e-06
348,2	5,516e-06
348,4	5,1934e-06
348,6	4,8897e-06
348,8	4,6037e-06
349,0	4,3345e-06
349,2	4,081e-06
349,4	3,8423e-06
349,6	3,6176e-06
349,8	3,406e-06
350,0	3,2507e-06
350,2	3,4119e-06
350,4	3,5812e-06
350,6	3,7588e-06
350,8	3,9453e-06
351,0	4,141e-06
351,2	4,3464e-06
351,4	4,562e-06
351,6	4,7883e-06
351,8	5,0258e-06
352,0	4,7197e-06
352,2	4,3895e-06
352,4	4,0825e-06
352,6	3,7969e-06
352,8	3,5313e-06
353,0	3,2843e-06
353,2	3,0545e-06
353,4	2,8408e-06
353,6	2,6421e-06
353,8	2,4573e-06
354,0	2,3763e-06
354,2	2,3288e-06
354,4	2,2822e-06
354,6	2,2366e-06
354,8	2,1919e-06
355,0	2,1481e-06
355,2	2,1052e-06
355,4	2,0631e-06
355,6	2,0219e-06
355,8	1,9815e-06
356,0	1,9399e-06
356,2	1,8979e-06
356,4	1,8568e-06
356,6	1,8166e-06
356,8	1,7773e-06
357,0	1,7388e-06
357,2	1,7011e-06
357,4	1,6643e-06
357,6	1,6282e-06
357,8	1,593e-06
358,0	1,5132e-06
358,2	1,3765e-06
358,4	1,2521e-06
358,6	1,139e-06
358,8	1,0361e-06
359,0	9,425e-07
359,2	8,5735e-07
359,4	7,799e-07
359,6	7,0944e-07
359,8	6,4534e-07
360,0	5,723e-07
360,2	4,2116e-07
360,4	3,0993e-07
360,6	2,2808e-07
360,8	1,6784e-07
361,0	1,2352e-07
361,2	9,0896e-08
361,4	6,6891e-08
361,6	4,9225e-08
361,8	3,6225e-08
362,0	4,3399e-08
362,2	5,3786e-08
362,4	6,6658e-08
362,6	8,2612e-08
362,8	1,0238e-07
363,0	1,2689e-07
363,2	1,5725e-07
363,4	1,9489e-07
363,6	2,4153e-07
363,8	2,9934e-07
364,0	2,9607e-07
364,2	2,7323e-07
364,4	2,5216e-07
364,6	2,3271e-07
364,8	2,1476e-07
365,0	1,9819e-07
365,2	1,8291e-07
365,4	1,688e-07
365,6	1,5578e-07
365,8	1,4376e-07
366,0	1,4828e-07
366,2	1,6497e-07
366,4	1,8354e-07
366,6	2,0419e-07
366,8	2,2717e-07
367,0	2,5273e-07
367,2	2,8118e-07
367,4	3,1282e-07
367,6	3,4802e-07
367,8	3,8719e-07
368,0	5,1482e-07
368,2	8,67e-07
368,4	1,4601e-06
368,6	2,459e-06
368,8	4,1411e-06
369,0	6,974e-06
369,2	1,1745e-05
369,4	1,9779e-05
369,6	3,331e-05
369,8	5,6097e-05
370,0	8,856e-05
370,2	9,2404e-05
370,4	9,6414e-05
370,6	1,006e-04
370,8	1,0497e-04
371,0	1,0952e-04
371,2	1,1427e-04
371,4	1,1923e-04
371,6	1,2441e-04
371,8	1,2981e-04
372,0	1,334e-04
372,2	1,369e-04
372,4	1,4048e-04
372,6	1,4416e-04
372,8	1,4794e-04
373,0	1,5182e-04
373,2	1,558e-04
373,4	1,5988e-04
373,6	1,6407e-04
373,8	1,6837e-04
374,0	1,7278e-04
374,2	1,7731e-04
374,4	1,8196e-04
374,6	1,8277e-04
374,8	1,8302e-04
375,0	1,8328e-04
375,2	1,8353e-04
375,4	1,8379e-04
375,6	1,8405e-04
375,8	1,843e-04
376,0	1,8456e-04
376,2	1,8482e-04
376,4	1,7512e-04
376,6	1,3993e-04
376,8	1,1181e-04
377,0	8,9348e-05
377,2	7,1395e-05
377,4	5,7049e-05
377,6	4,5587e-05
377,8	3,6427e-05
378,0	2,9108e-05
378,2	2,3259e-05
378,4	1,8902e-05
378,6	1,8423e-05
378,8	1,7957e-05
379,0	1,7502e-05
379,2	1,7059e-05
379,4	1,6627e-05
379,6	1,6205e-05
379,8	1,5795e-05
380,0	1,5395e-05
380,2	1,5005e-05
380,4	1,4625e-05
380,6	1,3502e-05
380,8	1,241e-05
381,0	1,1407e-05
381,2	1,0485e-05
381,4	9,6375e-06
381,6	8,8584e-06
381,8	8,1423e-06
382,0	7,4841e-06
382,2	6,8791e-06
382,4	6,323e-06
382,6	5,8118e-06
382,8	5,342e-06
383,0	5,0552e-06
383,2	4,9799e-06
383,4	4,9057e-06
383,6	4,8326e-06
383,8	4,7606e-06
384,0	4,6897e-06
384,2	4,6199e-06
384,4	4,551e-06
384,6	4,4832e-06
384,8	4,4165e-06
385,0	3,1752e-06
385,2	2,8962e-06
385,4	2,6416e-06
385,6	4,4175e-06
385,8	7,4098e-06
386,0	1,1944e-05
386,2	1,8355e-05
386,4	2,8209e-05
386,6	4,8052e-05
386,8	8,165e-05
387,0	8,4662e-05
387,2	8,7784e-05
387,4	6,8755e-05
387,6	3,8995e-05
387,8	2,2116e-05
388,0	1,7551e-05
388,2	1,392e-05
388,4	1,04e-05
388,6	7,7697e-06
388,8	5,7626e-06
389,0	4,2389e-06
389,2	3,118e-06
389,4	2,7078e-06
389,6	2,3537e-06
389,8	2,1792e-06
390,0	2,0176e-06
390,2	1,919e-06
390,4	1,8802e-06
390,6	1,8422e-06
390,8	1,4904e-06
391,0	1,1955e-06
391,2	5,4757e-07
391,4	2,5081e-07
391,6	2,1906e-07
391,8	3,9048e-07
392,0	6,9607e-07
392,2	5,8702e-07
392,4	4,9719e-07
392,6	6,4582e-07
392,8	8,3888e-07
393,0	8,6471e-07
393,2	6,8677e-07
393,4	5,4544e-07
393,6	2,9791e-07
393,8	1,632e-07
394,0	1,6072e-07
394,2	1,5829e-07
394,4	2,0492e-07
394,6	3,634e-07
394,8	6,4443e-07
395,0	8,3956e-07
395,2	1,0938e-06
395,4	1,2547e-06
395,6	1,4394e-06
395,8	1,7709e-06
396,0	2,3653e-06
396,2	3,1592e-06
396,4	3,6629e-06
396,6	4,2469e-06
396,8	4,3628e-06
397,0	4,4792e-06
397,2	4,0518e-06
397,4	3,1589e-06
397,6	2,4627e-06
397,8	2,4811e-06
398,0	2,4997e-06
398,2	2,2934e-06
398,4	2,1022e-06
398,6	1,7363e-06
398,8	1,2628e-06
399,0	9,1835e-07
399,2	1,0031e-06
399,4	1,1056e-06
399,6	1,6334e-06
399,8	2,4132e-06
400,0	2,7956e-06
400,2	2,5271e-06
400,4	2,2844e-06
400,6	3,3067e-06
400,8	4,7845e-06
401,0	6,7483e-06
401,2	9,5183e-06
401,4	1,3736e-05
401,6	2,0319e-05
401,8	3,0056e-05
402,0	4,9331e-05
402,2	8,0796e-05
402,4	8,6971e-05
402,6	9,3618e-05
402,8	7,9202e-05
403,0	5,0786e-05
403,2	3,2566e-05
403,4	2,7804e-05
403,6	2,3739e-05
403,8	1,9372e-05
404,0	1,58e-05
404,2	1,2576e-05
404,4	9,7203e-06
404,6	7,5131e-06
404,8	7,3058e-06
405,0	7,0854e-06
405,2	5,7722e-06
405,4	4,7025e-06
405,6	3,9187e-06
405,8	3,3466e-06
406,0	2,8581e-06
406,2	2,4426e-06
406,4	2,0868e-06
406,6	1,6691e-06
406,8	1,3351e-06
407,0	1,1522e-06
407,2	1,0853e-06
407,4	1,0223e-06
407,6	1,4409e-06
407,8	2,031e-06
408,0	1,4334e-06
408,2	1,0046e-06
408,4	9,5439e-07
408,6	1,3052e-06
408,8	1,7851e-06
409,0	2,1078e-06
409,2	2,4824e-06
409,4	2,5753e-06
409,6	2,6717e-06
409,8	2,8224e-06
410,0	3,041e-06
410,2	3,2765e-06
410,4	3,461e-06
410,6	3,6559e-06
410,8	5,1022e-06
411,0	7,1208e-06
411,2	9,0794e-06
411,4	1,0434e-05
411,6	1,199e-05
411,8	1,5494e-05
412,0	1,9908e-05
412,2	1,9305e-05
412,4	1,872e-05
412,6	1,7979e-05
412,8	1,7093e-05
413,0	1,625e-05
413,2	1,7841e-05
413,4	1,9591e-05
413,6	2,2283e-05
413,8	2,5345e-05
414,0	3,23e-05
414,2	4,6914e-05
414,4	6,8142e-05
414,6	1,2302e-04
414,8	2,2211e-04
415,0	2,3457e-04
415,2	2,4573e-04
415,4	1,7873e-04
415,6	8,2475e-05
415,8	3,8059e-05
416,0	2,5057e-05
416,2	1,6522e-05
416,4	1,2683e-05
416,6	9,7354e-06
416,8	7,1806e-06
417,0	5,0677e-06
417,2	3,5765e-06
417,4	3,3922e-06
417,6	3,2175e-06
417,8	3,0041e-06
418,0	2,8043e-06
418,2	2,5401e-06
418,4	2,2191e-06
418,6	1,9386e-06
418,8	1,9626e-06
419,0	1,9554e-06
419,2	6,8388e-07
419,4	2,3918e-07
419,6	2,0259e-07
419,8	4,4738e-07
420,0	9,8792e-07
420,2	9,0874e-07
420,4	8,359e-07
420,6	1,1832e-06
420,8	1,682e-06
421,0	1,7243e-06
421,2	1,1854e-06
421,4	8,1491e-07
421,6	9,4378e-07
421,8	1,0877e-06
422,0	4,739e-07
422,2	2,0648e-07
422,4	1,6682e-07
422,6	2,7043e-07
422,8	4,384e-07
423,0	2,4058e-07
423,2	1,358e-07
423,4	3,0574e-07
423,6	6,8833e-07
423,8	7,0871e-07
424,0	3,1795e-07
424,2	1,4264e-07
424,4	1,3733e-07
424,6	1,3222e-07
424,8	1,7198e-07
425,0	2,2438e-07
425,2	2,8355e-07
425,4	3,4487e-07
425,6	4,1946e-07
425,8	2,3456e-07
426,0	1,3214e-07
426,2	3,2509e-07
426,4	7,9979e-07
426,6	1,0628e-06
426,8	7,0522e-07
427,0	4,6794e-07
427,2	7,2782e-07
427,4	1,1239e-06
427,6	1,2166e-06
427,8	1,3169e-06
428,0	1,2279e-06
428,2	9,7707e-07
428,4	7,7751e-07
428,6	6,6109e-07
428,8	5,6211e-07
429,0	6,2457e-07
429,2	6,9492e-07
429,4	8,0514e-07
429,6	9,7826e-07
429,8	1,1886e-06
430,0	9,4093e-07
430,2	7,4618e-07
430,4	8,4028e-07
430,6	9,4625e-07
430,8	1,0256e-06
431,0	1,0648e-06
431,2	1,1055e-06
431,4	1,015e-06
431,6	9,374e-07
431,8	1,2743e-06
432,0	1,7324e-06
432,2	2,1015e-06
432,4	2,2531e-06
432,6	2,4157e-06
432,8	2,8741e-06
433,0	3,4502e-06
433,2	5,8648e-06
433,4	9,9692e-06
433,6	1,753e-05
433,8	3,4219e-05
434,0	6,6728e-05
434,2	1,0585e-04
434,4	1,6792e-04
434,6	1,4828e-04
434,8	6,9405e-05
435,0	3,2487e-05
435,2	1,8995e-05
435,4	1,2882e-05
435,6	8,8397e-06
435,8	7,1866e-06
436,0	5,8426e-06
436,2	4,8252e-06
436,4	4,0398e-06
436,6	3,5321e-06
436,8	3,2367e-06
437,0	2,966e-06
437,2	2,7124e-06
437,4	2,4801e-06
437,6	2,2354e-06
437,8	1,9752e-06
438,0	1,7691e-06
438,2	1,6296e-06
438,4	1,5011e-06
438,6	1,2768e-06
438,8	1,064e-06
439,0	8,8273e-07
439,2	7,2336e-07
439,4	6,126e-07
439,6	6,1285e-07
439,8	6,1309e-07
440,0	2,8573e-07
440,2	8,5843e-08
440,4	3,4068e-08
440,6	1,4501e-07
440,8	6,1728e-07
441,0	4,9626e-07
441,2	3,9897e-07
441,4	3,3032e-07
441,6	2,8269e-07
441,8	2,4192e-07
442,0	3,0989e-07
442,2	4,0638e-07
442,4	3,7947e-07
442,6	3,3295e-07
442,8	2,7139e-07
443,0	1,8847e-07
443,2	1,3089e-07
443,4	1,5705e-07
443,6	2,1889e-07
443,8	2,0808e-07
444,0	1,7108e-07
444,2	1,6021e-07
444,4	2,5671e-07
444,6	4,1134e-07
444,8	5,2647e-07
445,0	6,017e-07
445,2	6,3394e-07
445,4	6,2735e-07
445,6	6,2247e-07
445,8	6,5815e-07
446,0	6,9587e-07
446,2	7,5464e-07
446,4	8,3854e-07
446,6	8,6921e-07
446,8	8,1353e-07
447,0	7,6141e-07
447,2	6,3942e-07
447,4	5,2872e-07
447,6	4,7567e-07
447,8	5,0051e-07
448,0	5,2514e-07
448,2	5,4613e-07
448,4	5,6795e-07
448,6	4,9641e-07
448,8	4,0484e-07
449,0	2,7243e-07
449,2	7,8621e-08
449,4	2,9262e-08
449,6	5,9758e-08
449,8	1,2204e-07
450,0	1,7346e-07
450,2	1,9458e-07
450,4	2,0092e-07
450,6	7,4669e-08
450,8	2,7749e-08
451,0	2,6741e-08
451,2	2,654e-08
451,4	2,629e-08
451,6	2,5978e-08
451,8	2,5669e-08
452,0	5,526e-08
452,2	1,2789e-07
452,4	1,628e-07
452,6	1,8013e-07
452,8	2,0401e-07
453,0	2,4495e-07
453,2	2,9411e-07
453,4	3,1491e-07
453,6	3,2488e-07
453,8	1,9904e-07
454,0	9,2107e-08
454,2	4,9616e-08
454,4	8,1429e-08
454,6	1,3364e-07
454,8	1,8095e-07
455,0	2,1495e-07
455,2	2,4968e-07
455,4	2,8432e-07
455,6	3,2356e-07
455,8	3,2239e-07
456,0	3,2123e-07
456,2	3,5128e-07
456,4	4,2574e-07
456,6	4,7694e-07
456,8	4,6865e-07
457,0	4,605e-07
457,2	4,5392e-07
457,4	4,477e-07
457,6	4,3338e-07
457,8	4,0319e-07
458,0	3,8548e-07
458,2	4,0717e-07
458,4	4,3007e-07
458,6	3,6298e-07
458,8	2,7699e-07
459,0	2,2556e-07
459,2	2,5827e-07
459,4	2,9522e-07
459,6	3,2754e-07
459,8	3,6339e-07
460,0	3,6848e-07
460,2	3,4443e-07
460,4	3,2196e-07
460,6	2,2858e-07
460,8	1,6228e-07
461,0	2,073e-07
461,2	2,837e-07
461,4	3,1691e-07
461,6	2,5053e-07
461,8	1,9805e-07
462,0	7,9092e-08
462,2	2,7733e-08
462,4	3,736e-08
462,6	8,076e-08
462,8	1,4374e-07
463,0	1,2581e-07
463,2	1,1011e-07
463,4	1,4117e-07
463,6	2,1573e-07
463,8	2,2813e-07
464,0	1,9344e-07
464,2	1,6581e-07
464,4	1,567e-07
464,6	1,4809e-07
464,8	1,6357e-07
465,0	2,0275e-07
465,2	1,9641e-07
465,4	1,4411e-07
465,6	1,0573e-07
465,8	1,3551e-07
466,0	1,7941e-07
466,2	2,1164e-07
466,4	2,1289e-07
466,6	2,2512e-07
466,8	2,6471e-07
467,0	3,1127e-07
467,2	3,3351e-07
467,4	3,4863e-07
467,6	3,5654e-07
467,8	3,4318e-07
468,0	3,2544e-07
468,2	2,8628e-07
468,4	2,5183e-07
468,6	2,5244e-07
468,8	2,7278e-07
469,0	2,9467e-07
469,2	3,1757e-07
469,4	3,3608e-07
469,6	2,517e-07
469,8	1,8851e-07
470,0	1,9197e-07
470,2	2,5817e-07
470,4	3,4719e-07
470,6	3,8422e-07
470,8	4,252e-07
471,0	3,5529e-07
471,2	2,9251e-07
471,4	2,4052e-07
471,6	1,9742e-07
471,8	1,6205e-07
472,0	1,0292e-07
472,2	6,3534e-08
472,4	4,0601e-08
472,6	2,6111e-08
472,8	2,6171e-08
473,0	6,7343e-08
473,2	1,7329e-07
473,4	1,8559e-07
473,6	1,5856e-07
473,8	1,7889e-07
474,0	2,2255e-07
474,2	2,5661e-07
474,4	2,2422e-07
474,6	1,9592e-07
474,8	2,0505e-07
475,0	2,3274e-07
475,2	2,5207e-07
475,4	2,6591e-07
475,6	2,8236e-07
475,8	3,1539e-07
476,0	3,5228e-07
476,2	3,3204e-07
476,4	2,7813e-07
476,6	2,9193e-07
476,8	3,7132e-07
477,0	4,6954e-07
477,2	4,0458e-07
477,4	3,4861e-07
477,6	3,5544e-07
477,8	4,3177e-07
478,0	5,0783e-07
478,2	5,7275e-07
478,4	6,4596e-07
478,6	6,3715e-07
478,8	6,2018e-07
479,0	6,5603e-07
479,2	7,9258e-07
479,4	8,8752e-07
479,6	8,5475e-07
479,8	8,2319e-07
480,0	9,1854e-07
480,2	1,0609e-06
480,4	1,1989e-06
480,6	1,2824e-06
480,8	1,3661e-06
481,0	1,4363e-06
481,2	1,51e-06
481,4	1,4791e-06
481,6	1,4095e-06
481,8	1,3506e-06
482,0	1,3236e-06
482,2	1,2894e-06
482,4	1,2118e-06
482,6	1,1389e-06
482,8	1,0452e-06
483,0	9,4527e-07
483,2	8,5566e-07
483,4	7,8082e-07
483,6	7,1112e-07
483,8	5,688e-07
484,0	4,5496e-07
484,2	3,8844e-07
484,4	3,5493e-07
484,6	3,2432e-07
484,8	3,8069e-07
485,0	4,5094e-07
485,2	4,4329e-07
485,4	4,2876e-07
485,6	4,0943e-07
485,8	3,8353e-07
486,0	3,5927e-07
486,2	3,4893e-07
486,4	3,4065e-07
486,6	3,2821e-07
486,8	3,1534e-07
487,0	3,045e-07
487,2	2,975e-07
487,4	2,9066e-07
487,6	3,3679e-07
487,8	4,0947e-07
488,0	3,971e-07
488,2	3,557e-07
488,4	3,3244e-07
488,6	3,6287e-07
488,8	3,9607e-07
489,0	3,643e-07
489,2	3,1027e-07
489,4	3,17e-07
489,6	3,588e-07
489,8	4,0514e-07
490,0	4,495e-07
490,2	4,9872e-07
490,4	5,306e-07
490,6	5,4865e-07
490,8	5,5068e-07
491,0	5,3745e-07
491,2	5,2454e-07
491,4	6,058e-07
491,6	7,0084e-07
491,8	7,1896e-07
492,0	6,4403e-07
492,2	6,3095e-07
492,4	6,9603e-07
492,6	7,6782e-07
492,8	8,3398e-07
493,0	9,0447e-07
493,2	9,839e-07
493,4	1,0755e-06
493,6	1,1457e-06
493,8	1,1632e-06
494,0	1,1809e-06
494,2	1,1995e-06
494,4	1,2186e-06
494,6	1,2802e-06
494,8	1,452e-06
495,0	1,6198e-06
495,2	1,7039e-06
495,4	1,7923e-06
495,6	1,8264e-06
495,8	1,8362e-06
496,0	1,8687e-06
496,2	2,0113e-06
496,4	2,1631e-06
496,6	2,315e-06
496,8	2,4777e-06
497,0	2,6541e-06
497,2	2,8445e-06
497,4	3,0455e-06
497,6	3,2299e-06
497,8	3,4255e-06
498,0	3,5523e-06
498,2	3,6644e-06
498,4	4,0383e-06
498,6	4,5749e-06
498,8	4,9961e-06
499,0	5,3269e-06
499,2	5,6795e-06
499,4	6,2706e-06
499,6	6,9415e-06
499,8	7,6736e-06
500,0	8,4662e-06
500,2	9,3407e-06
500,4	1,0306e-05
500,6	1,1371e-05
500,8	1,2704e-05
501,0	1,4232e-05
501,2	1,5979e-05
501,4	1,8033e-05
501,6	2,035e-05
501,8	2,299e-05
502,0	2,598e-05
502,2	2,9238e-05
502,4	3,2859e-05
502,6	3,684e-05
502,8	4,0958e-05
503,0	4,5537e-05
503,2	4,9584e-05
503,4	5,3512e-05
503,6	5,6718e-05
503,8	5,9483e-05
504,0	6,2043e-05
504,2	6,1924e-05
504,4	6,1805e-05
504,6	6,0489e-05
504,8	5,84e-05
505,0	5,5578e-05
505,2	5,2181e-05
